 db  | insee |   id    |    cea     |                         name                          | l5_insee | delta 
 RAN | 33544 | 1968821 | 335442223C | LA SABLIERE                                           | 33544    | -
 RAN | 33544 | 3108726 | 3354422243 | RESIDENCE ATLANTIQUE                                  | 33544    | -
 RAN | 33544 | 3358144 | 335442224Z | LE LOGIT                                              | 33544    | -
 RAN | 33544 | 3389562 | 3354422264 | ROUTE DU MOLE                                         | 33544    | -
 RAN | 33544 | 3482954 | 335442226E | QUAI DE CORDOUAN                                      | 33544    | -
 RAN | 33544 | 3483117 | 335442226H | CHEMIN DU CHENAL                                      | 33544    | -
 RAN | 33544 | 3483193 | 335442226L | CITE DU BALISAGE                                      | 33544    | -
 RAN | 33544 | 3483733 | 335442226P | QUAI DE L ESTUAIRE                                    | 33544    | -
 RAN | 33544 | 4188877 | 3354422473 | ALLEE DES CORSAIRES                                   | 33544    | -
 RAN | 33544 | 4331669 | 33544224IL | IMPASSE DES SARDINIERS                                | 33544    | -
 RAN | 33544 | 4331671 | 33544224IN | IMPASSE DES GABARRES                                  | 33544    | -
 RAN | 33544 | 4381872 | 33544224MU | IMPASSE DU MOULIN                                     | 33544    | -
 RAN | 33544 | 4393766 | 33544224NP | IMPASSE DES PALANGRIERS                               | 33544    | -
 RAN | 33544 | 4393789 | 33544224NU | ALLEE DES AVOCETTES                                   | 33544    | -
 RAN | 33544 | 4393829 | 33544224NV | PLACE DU VIEUX PORT AUX HUITRES                       | 33544    | -
 RAN | 33544 | 4441126 | 33544224SH | RUE DES ESTEYS                                        | 33544    | -
 RAN | 33545 | 1908373 | 335452222C | IMPASSE DES GLYCINES                                  | 33545    | -
 RAN | 33545 | 1908386 | 335452222G | IMPASSE DES LAURIERS                                  | 33545    | -
 RAN | 33545 | 1908477 | 335452222N | IMPASSE DU CHATEAU                                    | 33545    | -
 RAN | 33545 | 1909252 | 335452222T | CHATEAU REYSSON                                       | 33545    | -
 RAN | 33545 | 1909579 | 335452222V | LIEU DIT LE HAUT GOUAT                                | 33545    | -
 RAN | 33545 | 1913761 | 335452224T | RUE DU RUISSEAU                                       | 33545    | -
 RAN | 33545 | 2978729 | 335452224Z | IMPASSE MALMORY                                       | 33545    | -
 RAN | 33545 | 2993284 | 3354522262 | CHATEAU VICTORIA                                      | 33545    | -
 RAN | 33545 | 4177334 | 33545222ZB | IMPASSE DU MARAIS                                     | 33545    | -
 RAN | 33545 | 4228211 | 3354522334 | LE MEYNIEUX                                           | 33545    | -
 RAN | 33545 | 4327916 | 335452234L | LOTISSEMENT LES JONQUILLES                            | 33545    | -
 RAN | 33545 | 4336424 | 335452234R | RUE DU CALVAIRE                                       | 33545    | -
 RAN | 33545 | 4336555 | 335452234S | CHEMIN DE LA LUSSAUDE                                 | 33545    | -
 RAN | 33545 | 4384740 | 335452237L | PLACE DU MONUMENT AUX MORTS                           | 33545    | -
 RAN | 33545 | 4497629 | 33545223AT | LIEU DIT LA PARGAUX                                   | 33545    | -
 RAN | 33545 | 4534887 | 33545223BA | CHEMIN DE LIOT                                        | 33545    | -
 RAN | 33546 |  615357 | 3354622224 | LIEU DIT BARRAIL MARECHAL                             | 33546    | -
 RAN | 33546 |  615377 | 335462222V | LIEU DIT RABION                                       | 33546    | -
 RAN | 33547 |  615389 | 335472222A | VOIE DE LA FONTAINE DU PAPE                           | 33547    | -
 RAN | 33547 |  615391 | 335472222C | IMPASSE LAFON ISORE                                   | 33547    | -
 RAN | 33547 |  615399 | 335472222P | LIEU DIT CAYENNE                                      | 33547    | -
 RAN | 33547 |  615405 | 335472222X | LIEU DIT MOUREOU                                      | 33547    | -
 RAN | 33547 |  615409 | 3354722233 | LIEU DIT RICHET                                       | 33547    | -
 RAN | 33547 |  615417 | 335472223E | ROUTE DE NOAILLAN                                     | 33547    | -
 RAN | 33547 |  615424 | 335472223P | RUE JEAN DUPUY                                        | 33547    | -
 RAN | 33547 | 3966381 | 33547222VU | RUE EUGENE FAIVRE                                     | 33547    | -
 RAN | 33547 | 4176524 | 33547222YE | LOTISSEMENT LA LISIERE DE LA GRANGE                   | 33547    | -
 RAN | 33547 | 4176525 | 33547222YG | HAMEAU DE LA GRANGE                                   | 33547    | -
 RAN | 33547 | 4299987 | 335472234Y | CANSET                                                | 33547    | -
 RAN | 33547 | 4392984 | 3354722376 | LIEU DIT MONTALLIER                                   | 33547    | -
 RAN | 33547 | 4439484 | 335472237X | LOTISSEMENT LA GRANGE 2                               | 33547    | -
 RAN | 33548 | 3488236 | 335482222N | CHEMIN DE CASTAGNAT                                   | 33548    | -
 RAN | 33548 | 3488258 | 335482222X | ROUTE DE DAVID SUD                                    | 33548    | -
 RAN | 33548 | 3488281 | 3354822237 | LIEU DIT JAUBERT EST                                  | 33548    | -
 RAN | 33548 | 3488282 | 3354822239 | LIEU DIT JAUBERT OUEST                                | 33548    | -
 RAN | 33548 | 3488310 | 335482223M | CHEMIN DE LA METAIRIE                                 | 33548    | -
 RAN | 33548 | 3488315 | 335482223N | LIEU DIT LA PEYRONNETTE                               | 33548    | -
 RAN | 33548 | 3488319 | 335482223R | CHEMIN DE LA VERGNE                                   | 33548    | -
 RAN | 33548 | 3488333 | 335482223X | LE BOURG                                              | 33548    | -
 RAN | 33548 | 3488387 | 335482224I | LIEU DIT MOULINET                                     | 33548    | -
 RAN | 33548 | 3488420 | 335482224S | CHEMIN DE ROBERT                                      | 33548    | -
 RAN | 33548 | 3488424 | 335482224X | CHEMIN DE SALIENS                                     | 33548    | -
 RAN | 33548 | 3488444 | 3354822267 | CHEMIN DE VILLEMENAN                                  | 33548    | -
 RAN | 33548 | 3488644 | 335482226B | RUE DU 19 MARS 1962                                   | 33548    | -
 RAN | 33548 | 4340663 | 335482232B | LIEU DIT GRANGE DE THOUIL                             | 33548    | -
 RAN | 33548 | 4340664 | 335482232C | LIEU DIT CHALET DE THOUIL                             | 33548    | -
 RAN | 33548 | 4352407 | 335482232H | LOTISSEMENT LE CLOS DE SALIENS                        | 33548    | -
 RAN | 33548 | 4398258 | 3354822336 | ROUTE DE BELLEGARDE                                   | 33548    | -
 RAN | 33548 | 4398259 | 3354822337 | IMPASSE DES PRIMEVERES                                | 33548    | -
 RAN | 33548 | 4398260 | 3354822339 | CHEMIN DES PERDRIX                                    | 33548    | -
 RAN | 33548 | 4398261 | 335482233A | ROUTE DE LA MONGIE                                    | 33548    | -
 RAN | 33548 | 4398264 | 335482233B | ROUTE DU PETIT BOIS                                   | 33548    | -
 RAN | 33548 | 4398265 | 335482233C | RUE PRINCIPALE                                        | 33548    | -
 RAN | 33548 | 4398266 | 335482233E | IMPASSE DES PIVERTS                                   | 33548    | -
 RAN | 33548 | 4398268 | 335482233G | CHEMIN DES JONQUILLES                                 | 33548    | -
 RAN | 33548 | 4398269 | 335482233H | CHEMIN PEYRETON                                       | 33548    | -
 RAN | 33548 | 4398270 | 335482233I | CHEMIN DE LA CHAPELLE                                 | 33548    | -
 RAN | 33548 | 4398271 | 335482233L | ROUTE DES MESANGES                                    | 33548    | -
 RAN | 33548 | 4398272 | 335482233M | ROUTE DES PALOMBES                                    | 33548    | -
 RAN | 33548 | 4398273 | 335482233N | ALLEE DE L EGLISE                                     | 33548    | -
 RAN | 33548 | 4398274 | 335482233P | CHEMIN DES BERGERONNETTES                             | 33548    | -
 RAN | 33548 | 4398275 | 335482233R | IMPASSE DES PINSONS                                   | 33548    | -
 RAN | 33548 | 4398276 | 335482233S | CHEMIN ROBIN                                          | 33548    | -
 RAN | 33548 | 4398277 | 335482233T | RUE DES ECOLES                                        | 33548    | -
 RAN | 33548 | 4398278 | 335482233U | ROUTE DES ACACIAS                                     | 33548    | -
 RAN | 33548 | 4398279 | 335482233V | ROUTE DES CHEVREUILS                                  | 33548    | -
 RAN | 33548 | 4398280 | 335482233X | CHEMIN DES ROSSIGNOLS                                 | 33548    | -
 RAN | 33548 | 4398281 | 335482233Y | ALLEE DES IRIS                                        | 33548    | -
 RAN | 33548 | 4398282 | 335482233Z | RUE DES COQUELICOTS                                   | 33548    | -
 RAN | 33548 | 4398283 | 3354822342 | CHEMIN DES BLEUETS                                    | 33548    | -
 RAN | 33548 | 4398284 | 3354822343 | CHEMIN DES GRANGES                                    | 33548    | -
 RAN | 33548 | 4398301 | 3354822346 | CHEMIN DE POMPINEAU                                   | 33548    | -
 RAN | 33548 | 4398302 | 3354822347 | ROUTE DE HENAULT                                      | 33548    | -
 RAN | 33548 | 4405641 | 335482237X | CHEMIN DE L ESCARDERIE                                | 33548    | -
 RAN | 33548 | 4405644 | 3354822392 | CHEMIN DES CARRIERES                                  | 33548    | -
 RAN | 33548 | 4405793 | 335482237V | CHEMIN DU TERTRE                                      | 33548    | -
 RAN | 33548 | 4416863 | 33548223G9 | IMPASSE DES ALOUETTES                                 | 33548    | -
 RAN | 33548 | 4416864 | 33548223GA | CHEMIN DES FAUVETTES                                  | 33548    | -
 RAN | 33548 | 4417222 | 33548223GC | ROUTE DE LAROUCAUD                                    | 33548    | -
 RAN | 33549 |  615527 | 335492222C | FAUCHEY                                               | 33549    | -
 RAN | 33549 |  615531 | 335492222I | LIEU DIT DARLAN                                       | 33549    | -
 RAN | 33549 |  615532 | 335492222L | LIEU DIT DARMAGNAC                                    | 33549    | -
 RAN | 33549 |  615537 | 335492222S | LIEU DIT LE CHENE VERT                                | 33549    | -
 RAN | 33549 |  615540 | 335492222V | LIEU DIT LES ROQUES                                   | 33549    | -
 RAN | 33549 |  615541 | 335492222X | LOURQUEYRE                                            | 33549    | -
 RAN | 33549 |  615552 | 335492223C | LIEU DIT SAUREAU                                      | 33549    | -
 RAN | 33549 | 2840173 | 335492223L | CHATEAU DE CAZERES                                    | 33549    | -
 RAN | 33549 | 2840210 | 335492223M | CHATEAU LEZONGAR                                      | 33549    | -
 RAN | 33549 | 2841473 | 335492223N | DOMBEY                                                | 33549    | -
 RAN | 33549 | 2843967 | 335492223P | LES ECOLES                                            | 33549    | -
 RAN | 33549 | 4265947 | 33549222E3 | LE BOURG                                              | 33549    | -
 RAN | 33549 | 4271857 | 33549222EL | DOULES                                                | 33549    | -
 RAN | 33550 |  615566 | 335502222G | CHEMIN DES ANES                                       | 33550    | -
 RAN | 33550 |  615662 | 335502226R | PARC DE CHAMBERY                                      | 33550    | -
 RAN | 33550 |  615678 | 3355022277 | RUE DES CHENES                                        | 33550    | -
 RAN | 33550 |  615701 | 3355022293 | PLACE DE COUHINS                                      | 33550    | -
 RAN | 33550 |  615760 | 33550222BB | RUE JEAN DE LA FONTAINE                               | 33550    | -
 RAN | 33550 |  615771 | 33550222BP | AVENUE DE GALGON                                      | 33550    | -
 RAN | 33550 |  615788 | 33550222CB | RUE CHARLES GOUNOD                                    | 33550    | -
 RAN | 33550 |  615796 | 33550222CL | CHEMIN DE GUITERONDE                                  | 33550    | -
 RAN | 33550 |  615810 | 33550222CX | IMPASSE HOURCADE                                      | 33550    | -
 RAN | 33550 |  615822 | 33550222EC | PLACE DU MARECHAL JOFFRE                              | 33550    | -
 RAN | 33550 |  615870 | 33550222H4 | RESIDENCE LA HONTAN                                   | 33550    | -
 RAN | 33550 |  615888 | 33550222HS | RUE DU 19 MARS 1962                                   | 33550    | -
 RAN | 33550 |  615889 | 33550222HT | CHEMIN MARTEAU                                        | 33550    | -
 RAN | 33550 |  615926 | 33550222IZ | RESIDENCE MARC NOUHAUX                                | 33550    | -
 RAN | 33550 |  616028 | 33550222PA | ALLEE DES TILLEULS                                    | 33550    | -
 RAN | 33550 |  616036 | 3355022NX4 | RESIDENCE TRIGAN                                      | 33550    | -
 RAN | 33550 |  616038 | 33550222PM | RUE ELSA TRIOLET                                      | 33550    | -
 RAN | 33550 |  616044 | 33550222PU | RUE VAUBAN                                            | 33550    | -
 RAN | 33550 |  616070 | 33550222RN | CHEMIN BAILLOUX                                       | 33550    | -
